,tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,tag_sup,tag_sup_child,red_flag_id,relative_table_elements,height_width_diff,name,attrs,,label
165,NO,NO,NO,2,NO,0.896918542,0.055387146,0,0,NO,NO,NO,NO,NO,NO,NO,0,-86.60002136,th,['row'],,0
166,NO,NO,NO,2,NO,0.997798951,0.055387146,0,1,NO,NO,NO,NO,NO,NO,NO,0,-127.8666687,td,[],,0
167,NO,NO,NO,1,NO,0.998716045,0.055535438,0,0,NO,NO,NO,NO,NO,NO,NO,0,-19.93333435,a,"['/wiki/High-definition_television', 'High-definition television']",,0
168,NO,NO,NO,1,NO,1.032648546,0.055535438,0,0,NO,NO,NO,NO,NO,NO,NO,0,-16.53334045,a,"['/wiki/1080i', '1080i']",,0
169,NO,NO,NO,4,NO,0.896918542,0.056276899,0,0.25,NO,NO,NO,NO,NO,NO,NO,0.5,-237.9500122,tr,[],,0
170,NO,NO,NO,2,NO,0.896918542,0.056276899,0,0,NO,NO,NO,NO,NO,NO,NO,0,-86.6000061,th,['row'],,0
171,NO,NO,NO,3,NO,0.997798951,0.056276899,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-127.8666534,td,[],,0
172,NO,NO,NO,2,NO,0.998716045,0.056388118,0,0,NO,NO,NO,NO,NO,NO,NO,0,-55.51664734,a,"['/wiki/Dolby_Digital', 'Dolby Digital']",,0
173,NO,NO,NO,6,NO,0.896918542,0.05712958,0,0,NO,NO,NO,NO,NO,NO,NO,0.333333333,-219.4666748,tr,[],,0
174,NO,NO,NO,2,NO,0.896918542,0.05712958,0,0,NO,NO,NO,NO,NO,NO,NO,0,-68.1166687,th,['row'],,0
175,NO,NO,NO,5,NO,0.997798951,0.05712958,0,0,NO,NO,NO,NO,NO,NO,NO,0,-109.383316,td,[],,0
176,NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,span,['display:none'],,0
177,NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,span,"[['bday', 'dtstart', 'published', 'updated']]",,0
178,NO,NO,NO,0,NO,1.076669088,0.057166653,nan,nan,NO,NO,NO,NO,NO,NO,NO,nan,18.4666748,br,[],,0
179,NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,span,['display:none'],,0
180,NO,NO,NO,1,NO,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,0,0,span,[['dtend']],,0
181,NO,NO,NO,1,NO,0.896918542,0.058686648,0,0,NO,NO,NO,NO,NO,NO,NO,1,-233.7833557,tr,[],,0
182,NO,NO,NO,1,NO,0.896918542,0.058686648,0,0,NO,NO,NO,NO,NO,NO,NO,0,-233.7833557,th,"['2', ['summary'], 'text-align:center;background: #CCCCFF; padding: 0.25em 1em; line-height: 1.5em;']",,0
183,NO,NO,NO,4,NO,0.896918542,0.059724693,0,0.5,NO,NO,NO,NO,NO,NO,NO,0.5,-219.4666748,tr,[],,0
184,NO,NO,NO,2,NO,0.896918542,0.059724693,0,0,NO,NO,NO,NO,NO,NO,NO,0,-68.1166687,th,['row'],,0
185,NO,NO,NO,3,NO,0.997798951,0.059724693,0,0.666666667,NO,NO,NO,NO,NO,NO,NO,0,-109.383316,td,[],,0
186,NO,NO,YES,1,NO,0.998716045,0.059835913,0,1,NO,NO,NO,NO,NO,NO,NO,0,-47.98332214,i,[],,0
187,NO,NO,NO,1,NO,0.998716045,0.059835913,0,0,NO,NO,NO,NO,NO,NO,NO,0,-47.98332214,a,"['/wiki/Thronecast', 'Thronecast']",,0
188,NO,NO,NO,0,NO,1.054658817,0.059761767,nan,nan,NO,NO,NO,NO,NO,NO,NO,nan,18.4666748,br,[],,0
189,NO,NO,YES,3,NO,0.998716045,0.060540301,0,0.333333333,NO,NO,NO,NO,NO,NO,NO,0,-81.5166626,i,[],,0
190,NO,NO,NO,3,NO,0.998716045,0.060540301,0,0,NO,NO,NO,NO,NO,NO,NO,0,-81.5166626,a,"['/wiki/After_the_Thrones', 'After the Thrones']",,0
191,NO,NO,NO,2,NO,0.896918542,0.061281762,0,0,NO,NO,NO,NO,NO,NO,NO,0.5,-233.7833557,tr,[],,0
192,NO,NO,NO,2,NO,0.896918542,0.061281762,0,0,NO,NO,NO,NO,NO,NO,NO,0,-233.7833557,th,"['2', ['summary'], 'text-align:center;background: #CCCCFF; padding: 0.25em 1em; line-height: 1.5em;']",,0
193,NO,NO,NO,1,NO,0.896918542,0.062282734,0,1,NO,NO,NO,NO,NO,NO,NO,1,-237.9500122,tr,[],,0
194,NO,NO,NO,1,NO,0.896918542,0.062282734,0,1,NO,NO,NO,NO,NO,NO,NO,0,-237.9500122,td,"['2', ['url'], 'text-align:center']",,0
195,NO,NO,NO,1,NO,0.988628004,0.062431027,0,0,NO,NO,NO,NO,NO,NO,NO,0,-43.65000916,a,"[['nofollow'], ['external', 'text'], 'https://www.hbo.com/game-of-thrones']",,0
196,NO,NO,NO,2,NO,0.896918542,0.063172488,0,0.5,NO,NO,NO,NO,NO,NO,NO,0.5,-237.9500275,tr,[],,0
197,NO,NO,NO,2,NO,0.896918542,0.063172488,0,0.5,NO,NO,NO,NO,NO,NO,NO,0,-237.9500275,td,"['2', ['url'], 'text-align:center']",,0
198,NO,NO,NO,2,NO,0.961115166,0.063283707,0,0,NO,NO,NO,NO,NO,NO,NO,0,-103.4333496,a,"[['nofollow'], ['external', 'text'], 'http://www.makinggameofthrones.com/']",,0
199,NO,YES,NO,101,NO,0.184336019,0.009527775,0,0.108910891,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,p,[],,1
200,NO,NO,YES,3,NO,0.184336019,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-99.09999084,i,[],,1
201,NO,NO,YES,3,NO,0.184336019,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-99.09999084,b,[],,1
202,NO,NO,NO,1,NO,0.381511363,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-29.1166687,a,"['/wiki/Fantasy', 'Fantasy']",,1
203,NO,NO,NO,1,NO,0.426449,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-23.68333435,a,"['/wiki/Drama_(film_and_television)', 'Drama (film and television)']",,1
204,NO,NO,NO,2,NO,0.625458533,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-67,a,"['/wiki/David_Benioff', 'David Benioff']",,1
205,NO,NO,NO,3,NO,0.73000732,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-56.8500061,a,"['/wiki/D._B._Weiss', 'D. B. Weiss']",,1
206,NO,NO,NO,1,NO,0.818965499,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-14.33332825,a,"['/wiki/HBO', 'HBO']",,1
207,NO,NO,YES,6,NO,0.27971386,0.010454602,0,0.166666667,NO,NO,NO,NO,NO,NO,NO,0,-123.2333374,i,[],,1
208,NO,NO,NO,6,NO,0.27971386,0.010454602,0,0,NO,NO,NO,NO,NO,NO,NO,0,-123.2333374,a,"['/wiki/A_Song_of_Ice_and_Fire', 'A Song of Ice and Fire']",,1
209,NO,NO,NO,4,NO,0.41452677,0.010454602,0,0,NO,NO,NO,NO,NO,NO,NO,0,-109.2333374,a,"['/wiki/George_R._R._Martin', 'George R. R. Martin']",,1
210,NO,NO,YES,4,NO,0.184336019,0.010454602,0,0.25,NO,NO,NO,NO,NO,NO,NO,0,-691.5333557,i,[],,1
211,NO,NO,NO,4,NO,0.184336019,0.010454602,0,0,NO,NO,NO,NO,NO,NO,NO,0,-691.5333557,a,"['/wiki/A_Game_of_Thrones', 'A Game of Thrones']",,1
212,NO,NO,NO,1,NO,0.486060151,0.011307282,0,0,NO,NO,NO,NO,NO,NO,NO,0,-26.78334045,a,"['/wiki/Belfast', 'Belfast']",,1
213,NO,NO,NO,2,NO,0.651137183,0.011307282,0,0,NO,NO,NO,NO,NO,NO,NO,0,-83.59999084,a,"['/wiki/United_Kingdom', 'United Kingdom']",,1
214,NO,NO,NO,1,NO,0.541085828,0.012048743,0,0,NO,NO,YES,NO,YES,NO,NO,0,0,sup,"['cite_ref-1', ['reference']]",,0
215,NO,NO,NO,1,NO,0.541085828,0.012048743,0,0,NO,NO,NO,NO,NO,YES,NO,0,0,a,['#cite_note-1'],,0
216,NO,NO,NO,1,NO,0.818965499,0.009638995,0,0,NO,NO,NO,NO,NO,NO,NO,0,-14.33332825,a,"['/wiki/HBO', 'HBO']",,1
217,NO,YES,NO,107,NO,0.184336019,0.013939469,0,0.046728972,NO,NO,NO,NO,NO,NO,NO,0,-907.1999664,p,[],,1
218,NO,NO,NO,3,NO,0.369589133,0.014050688,0,0,NO,NO,NO,NO,NO,NO,NO,0,-112.0999908,a,"['/wiki/World_of_A_Song_of_Ice_and_Fire', 'World of A Song of Ice and Fire']",,1
219,NO,NO,YES,3,NO,0.494314002,0.014050688,0,0,NO,NO,NO,NO,NO,NO,NO,0,-92.8999939,i,[],,1
220,NO,NO,NO,2,NO,0.765774011,0.014050688,0,0,NO,NO,NO,NO,NO,NO,NO,0,-74.25,a,"['/wiki/Ensemble_cast', 'Ensemble cast']",,1
221,NO,NO,NO,2,NO,0.271460009,0.014866296,0,0,NO,NO,NO,NO,NO,NO,NO,0,-44.66667175,a,"['/wiki/Story_arc', 'Story arc']",,1
222,NO,NO,NO,2,NO,0.453961839,0.014866296,0,0,NO,NO,NO,NO,NO,NO,NO,0,-56.3500061,a,"['/wiki/Iron_Throne_(A_Song_of_Ice_and_Fire)', 'Iron Throne (A Song of Ice and Fire)']",,1
223,NO,NO,NO,2,NO,0.55942772,0.014866296,0,0,NO,NO,NO,NO,NO,NO,NO,0,-89.81666565,a,"['/wiki/World_of_A_Song_of_Ice_and_Fire#Westeros', 'World of A Song of Ice and Fire']",,1
224,NO,YES,NO,104,NO,0.184336019,0.01916677,0,0.067307692,NO,NO,NO,NO,NO,NO,NO,0,-907.1999817,p,[],,1
225,NO,NO,YES,3,NO,0.184336019,0.019277989,0,0,NO,NO,NO,NO,NO,NO,NO,0,-92.8999939,i,[],,1
226,NO,NO,NO,2,NO,0.74376374,0.019277989,0,0,NO,NO,NO,NO,NO,NO,NO,0,-37.68333435,a,"['/wiki/Fandom', 'Fandom']",,1
227,NO,NO,NO,3,NO,0.674064548,0.020946277,0,0,NO,NO,NO,NO,NO,NO,NO,0,-140.8833313,a,"['/wiki/Primetime_Emmy_Award', 'Primetime Emmy Award']",,1
228,NO,NO,NO,3,NO,0.347578862,0.021761884,0,0,NO,NO,NO,NO,NO,NO,NO,0,-148.9333344,a,"['/wiki/Primetime_Emmy_Award_for_Outstanding_Drama_Series', 'Primetime Emmy Award for Outstanding Drama Series']",,1
229,NO,NO,NO,4,NO,0.664893602,0.021761884,0,0,NO,NO,NO,NO,NO,NO,NO,0,-171.5166779,a,"['/wiki/List_of_awards_and_nominations_received_by_Game_of_Thrones', 'List of awards and nominations received by Game of Thrones']",,1
230,NO,NO,NO,6,NO,0.261371968,0.022614564,0,0,NO,NO,NO,NO,NO,NO,NO,0,-262.25,a,"['/wiki/Hugo_Award_for_Best_Dramatic_Presentation', 'Hugo Award for Best Dramatic Presentation']",,1
231,NO,NO,NO,2,NO,0.641966237,0.022614564,0,0,NO,NO,NO,NO,NO,NO,NO,0,-82.56666565,a,"['/wiki/Peabody_Award', 'Peabody Award']",,1
232,NO,NO,NO,9,NO,0.205429196,0.023430171,0,0,NO,NO,NO,NO,NO,NO,NO,0,-332.2833252,a,"['/wiki/Golden_Globe_Award_for_Best_Television_Series_%E2%80%93_Drama', 'Golden Globe Award for Best Television Series – Drama']",,1
233,NO,YES,NO,72,NO,0.184336019,0.024394071,0,0.152777778,NO,NO,NO,NO,NO,NO,NO,0,-929.5999756,p,[],,1
234,NO,NO,NO,2,NO,0.312729267,0.024542363,0,0,NO,NO,NO,NO,NO,NO,NO,0,-75.81666565,a,"['/wiki/Peter_Dinklage', 'Peter Dinklage']",,1
235,NO,NO,NO,3,NO,0.484225961,0.024542363,0,0,NO,NO,NO,NO,NO,NO,NO,0,-140.8833313,a,"['/wiki/Primetime_Emmy_Award_for_Outstanding_Supporting_Actor_in_a_Drama_Series', 'Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series']",,1
236,NO,NO,NO,13,NO,0.184336019,0.02535797,0,0,NO,NO,NO,NO,NO,NO,NO,0,-678.3833313,a,"['/wiki/Golden_Globe_Award_for_Best_Supporting_Actor_%E2%80%93_Series,_Miniseries_or_Television_Film', 'Golden Globe Award for Best Supporting Actor – Series, Miniseries or Television Film']",,1
237,NO,NO,NO,2,NO,0.443873798,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-82.81666565,a,"['/wiki/Tyrion_Lannister', 'Tyrion Lannister']",,1
238,NO,NO,NO,2,NO,0.542002923,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-66.2333374,a,"['/wiki/Lena_Headey', 'Lena Headey']",,1
239,NO,NO,NO,2,NO,0.624541439,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-66.4833374,a,"['/wiki/Emilia_Clarke', 'Emilia Clarke']",,1
240,NO,NO,NO,2,NO,0.707079955,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-64.91667175,a,"['/wiki/Kit_Harington', 'Kit Harington']",,1
241,NO,NO,NO,2,NO,0.184336019,0.026173578,0,0,NO,NO,NO,NO,NO,NO,NO,0,-660.7666321,a,"['/wiki/Maisie_Williams', 'Maisie Williams']",,1
242,NO,NO,NO,2,NO,0.239361697,0.027026258,0,0,NO,NO,NO,NO,NO,NO,NO,0,-122.7666626,a,"['/wiki/Nikolaj_Coster-Waldau', 'Nikolaj Coster-Waldau']",,1
243,NO,NO,NO,2,NO,0.373257512,0.027026258,0,0,NO,NO,NO,NO,NO,NO,NO,0,-53.2666626,a,"['/wiki/Diana_Rigg', 'Diana Rigg']",,1
244,NO,NO,NO,3,NO,0.469552447,0.027026258,0,0,NO,NO,NO,NO,NO,NO,NO,0,-82.80000305,a,"['/wiki/Max_von_Sydow', 'Max von Sydow']",,1
245,NO,NO,NO,139,NO,0.184336019,0.028805765,0.302158273,0,NO,NO,YES,NO,NO,NO,NO,0,714.6500244,div,"['toc', ['toc']]",,0
246,NO,NO,NO,0,NO,0.195341155,0.029213568,nan,nan,NO,NO,YES,NO,NO,NO,NO,nan,1.52588E-05,input,"['checkbox', 'button', 'toctogglecheckbox', ['toctogglecheckbox'], 'display:none']",,0
247,NO,NO,NO,1,NO,0.191672776,0.029102349,0,0,NO,NO,YES,NO,NO,NO,NO,0,-233.8833313,div,"[['toctitle'], 'en', 'ltr']",,0
248,YES,NO,NO,1,NO,0.265957441,0.029213568,0,0,NO,NO,NO,NO,NO,NO,NO,0,-42.41664124,h2,[],,0
249,NO,NO,NO,0,NO,0.319148929,0.029250641,nan,nan,NO,NO,YES,NO,NO,NO,NO,nan,-20.43333435,span,[['toctogglespan']],,0
250,NO,NO,NO,0,NO,0.325568591,0.029250641,nan,nan,NO,NO,YES,NO,NO,NO,NO,nan,-10.03334045,label,"[['toctogglelabel'], 'toctogglecheckbox']",,0
251,NO,NO,NO,137,NO,0.191672776,0.030029175,0.306569343,0,NO,NO,NO,NO,NO,NO,NO,0,685.3999939,ul,[],,0
252,NO,NO,NO,11,NO,0.191672776,0.030029175,0.272727273,0,NO,NO,YES,NO,NO,NO,NO,0,-167.3666534,li,"[['toclevel-1', 'tocsection-1']]",,0
253,NO,NO,NO,2,NO,0.191672776,0.030140395,0,0,NO,NO,NO,NO,NO,NO,NO,0,-69.84999084,a,['#Background'],,0
254,NO,NO,NO,1,NO,0.191672776,0.030029175,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233352661,span,[['tocnumber']],,0
255,NO,NO,NO,1,NO,0.204512101,0.030029175,0,0,NO,NO,YES,NO,NO,NO,NO,0,-49.71665955,span,[['toctext']],,0
256,NO,NO,NO,8,NO,0.215517237,0.030844783,0.375,0,NO,NO,NO,NO,NO,NO,NO,0,-162.0500031,ul,[],,0
257,NO,NO,NO,2,NO,0.215517237,0.030844783,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-2']]",,0
258,NO,NO,NO,2,NO,0.215517237,0.030956002,0,0,NO,NO,NO,NO,NO,NO,NO,0,-51.3666687,a,['#Setting'],,0
259,NO,NO,NO,1,NO,0.215517237,0.030844783,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,span,[['tocnumber']],,0
260,NO,NO,NO,1,NO,0.238444602,0.030844783,0,0,NO,NO,YES,NO,NO,NO,NO,0,-20.1333313,span,[['toctext']],,0
261,NO,NO,NO,2,NO,0.215517237,0.03166039,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-3']]",,0
262,NO,NO,NO,2,NO,0.215517237,0.031771609,0,0,NO,NO,NO,NO,NO,NO,NO,0,-58,a,['#Themes'],,0
263,NO,NO,NO,1,NO,0.215517237,0.03166039,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,span,[['tocnumber']],,0
264,NO,NO,NO,1,NO,0.238444602,0.03166039,0,0,NO,NO,YES,NO,NO,NO,NO,0,-26.7666626,span,[['toctext']],,0
265,NO,NO,NO,4,NO,0.215517237,0.03251307,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-4']]",,0
266,NO,NO,NO,4,NO,0.215517237,0.032624289,0,0,NO,NO,NO,NO,NO,NO,NO,0,-171.9166718,a,['#Inspirations_and_derivations'],,0
267,NO,NO,NO,1,NO,0.215517237,0.03251307,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,span,[['tocnumber']],,0
268,NO,NO,NO,3,NO,0.238444602,0.03251307,0,0,NO,NO,YES,NO,NO,NO,NO,0,-140.6833191,span,[['toctext']],,0
269,NO,NO,NO,4,NO,0.191672776,0.033365751,0,0,NO,NO,YES,NO,NO,NO,NO,0,-233.883316,li,"[['toclevel-1', 'tocsection-5']]",,0
270,NO,NO,NO,4,NO,0.191672776,0.03347697,0,0,NO,NO,NO,NO,NO,NO,NO,0,-117.9166565,a,['#Cast_and_characters'],,0
271,NO,NO,NO,1,NO,0.191672776,0.033365751,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233352661,span,[['tocnumber']],,0
272,NO,NO,NO,3,NO,0.204512101,0.033365751,0,0,NO,NO,YES,NO,NO,NO,NO,0,-97.7833252,span,[['toctext']],,0
273,NO,NO,NO,43,NO,0.191672776,0.034181358,0.348837209,0,NO,NO,YES,NO,NO,NO,NO,0,104.0333557,li,"[['toclevel-1', 'tocsection-6']]",,0
274,NO,NO,NO,2,NO,0.191672776,0.034292577,0,0,NO,NO,NO,NO,NO,NO,NO,0,-62.44999695,a,['#Production'],,0
275,NO,NO,NO,1,NO,0.191672776,0.034181358,0,0,NO,NO,YES,NO,NO,NO,NO,0,7.233352661,span,[['tocnumber']],,0
276,NO,NO,NO,1,NO,0.204512101,0.034181358,0,0,NO,NO,YES,NO,NO,NO,NO,0,-42.31666565,span,[['toctext']],,0
277,NO,NO,NO,40,NO,0.215517237,0.034959892,0.375,0,NO,NO,NO,NO,NO,NO,NO,0,109.3499908,ul,[],,0
278,NO,NO,NO,4,NO,0.215517237,0.034959892,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-7']]",,0
279,NO,NO,NO,4,NO,0.215517237,0.035071111,0,0,NO,NO,NO,NO,NO,NO,NO,0,-183.0333405,a,['#Conception_and_development'],,0
280,NO,NO,NO,1,NO,0.215517237,0.034959892,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,span,[['tocnumber']],,0
281,NO,NO,NO,3,NO,0.238444602,0.034959892,0,0,NO,NO,YES,NO,NO,NO,NO,0,-151.8000031,span,[['toctext']],,0
282,NO,NO,NO,2,NO,0.215517237,0.035812572,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-8']]",,0
283,NO,NO,NO,2,NO,0.215517237,0.035923791,0,0,NO,NO,NO,NO,NO,NO,NO,0,-55.05000305,a,['#Casting'],,0
284,NO,NO,NO,1,NO,0.215517237,0.035812572,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,span,[['tocnumber']],,0
285,NO,NO,NO,1,NO,0.238444602,0.035812572,0,0,NO,NO,YES,NO,NO,NO,NO,0,-23.81666565,span,[['toctext']],,0
286,NO,NO,NO,2,NO,0.215517237,0.036665253,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-9']]",,0
287,NO,NO,NO,2,NO,0.215517237,0.036776472,0,0,NO,NO,NO,NO,NO,NO,NO,0,-51.1000061,a,['#Writing'],,0
288,NO,NO,NO,1,NO,0.215517237,0.036665253,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,span,[['tocnumber']],,0
289,NO,NO,NO,1,NO,0.238444602,0.036665253,0,0,NO,NO,YES,NO,NO,NO,NO,0,-19.86665344,span,[['toctext']],,0
290,NO,NO,NO,5,NO,0.215517237,0.03748086,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-10']]",,0
291,NO,NO,NO,5,NO,0.215517237,0.037592079,0,0,NO,NO,NO,NO,NO,NO,NO,0,-213.3666687,a,['#Adaptation_schedule_and_episodes'],,0
292,NO,NO,NO,1,NO,0.215517237,0.03748086,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,span,[['tocnumber']],,0
293,NO,NO,NO,4,NO,0.238444602,0.03748086,0,0,NO,NO,YES,NO,NO,NO,NO,0,-182.133316,span,[['toctext']],,0
294,NO,NO,NO,2,NO,0.215517237,0.03833354,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-11']]",,0
295,NO,NO,NO,2,NO,0.215517237,0.038444759,0,0,NO,NO,NO,NO,NO,NO,NO,0,-52.80000305,a,['#Filming'],,0
296,NO,NO,NO,1,NO,0.215517237,0.03833354,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,span,[['tocnumber']],,0
297,NO,NO,NO,1,NO,0.238444602,0.03833354,0,0,NO,NO,YES,NO,NO,NO,NO,0,-21.56665039,span,[['toctext']],,0
298,NO,NO,NO,2,NO,0.215517237,0.039149147,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-12']]",,0
299,NO,NO,NO,2,NO,0.215517237,0.03929744,0,0,NO,NO,NO,NO,NO,NO,NO,0,-62.43333435,a,['#Directing'],,0
300,NO,NO,NO,1,NO,0.215517237,0.039149147,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.866668701,span,[['tocnumber']],,0
301,NO,NO,NO,1,NO,0.238444602,0.039149147,0,0,NO,NO,YES,NO,NO,NO,NO,0,-31.19998169,span,[['toctext']],,0
302,NO,NO,NO,3,NO,0.215517237,0.040001828,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-13']]",,0
303,NO,NO,NO,3,NO,0.215517237,0.040113047,0,0,NO,NO,NO,NO,NO,NO,NO,0,-114.9499969,a,['#Technical_aspects'],,0
304,NO,NO,NO,1,NO,0.215517237,0.040001828,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,span,[['tocnumber']],,0
305,NO,NO,NO,2,NO,0.238444602,0.040001828,0,0,NO,NO,YES,NO,NO,NO,NO,0,-83.7166748,span,[['toctext']],,0
306,NO,NO,NO,2,NO,0.215517237,0.040854508,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-14']]",,0
307,NO,NO,NO,2,NO,0.215517237,0.040965727,0,0,NO,NO,NO,NO,NO,NO,NO,0,-69.83334351,a,['#Costumes'],,0
308,NO,NO,NO,1,NO,0.215517237,0.040854508,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,span,[['tocnumber']],,0
309,NO,NO,NO,1,NO,0.238444602,0.040854508,0,0,NO,NO,YES,NO,NO,NO,NO,0,-38.6000061,span,[['toctext']],,0
310,NO,NO,NO,2,NO,0.215517237,0.041670115,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-15']]",,0
311,NO,NO,NO,2,NO,0.215517237,0.041781334,0,0,NO,NO,NO,NO,NO,NO,NO,0,-57.28334045,a,['#Makeup'],,0
312,NO,NO,NO,1,NO,0.215517237,0.041670115,0,0,NO,NO,YES,NO,NO,NO,NO,0,-3.86668396,span,[['tocnumber']],,0
313,NO,NO,NO,1,NO,0.238444602,0.041670115,0,0,NO,NO,YES,NO,NO,NO,NO,0,-26.05000305,span,[['toctext']],,0
314,NO,NO,NO,3,NO,0.215517237,0.042522795,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-16']]",,0
315,NO,NO,NO,3,NO,0.215517237,0.042634015,0,0,NO,NO,NO,NO,NO,NO,NO,0,-95.9833374,a,['#Visual_effects'],,0
316,NO,NO,NO,1,NO,0.215517237,0.042522795,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.2666626,span,[['tocnumber']],,0
317,NO,NO,NO,2,NO,0.245781359,0.042522795,0,0,NO,NO,YES,NO,NO,NO,NO,0,-57.34999084,span,[['toctext']],,0
318,NO,NO,NO,2,NO,0.215517237,0.043375476,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-17']]",,0
319,NO,NO,NO,2,NO,0.215517237,0.043486695,0,0,NO,NO,NO,NO,NO,NO,NO,0,-54.83334351,a,['#Sound'],,0
320,NO,NO,NO,1,NO,0.215517237,0.043375476,0,0,NO,NO,YES,NO,NO,NO,NO,0,-10.2833252,span,[['tocnumber']],,0
321,NO,NO,NO,1,NO,0.244864265,0.043375476,0,0,NO,NO,YES,NO,NO,NO,NO,0,-17.18333435,span,[['toctext']],,0
322,NO,NO,NO,3,NO,0.215517237,0.044191083,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-18']]",,0
323,NO,NO,NO,3,NO,0.215517237,0.044302302,0,0,NO,NO,NO,NO,NO,NO,NO,0,-103.3833466,a,['#Title_sequence'],,0
324,NO,NO,NO,1,NO,0.215517237,0.044191083,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.2666626,span,[['tocnumber']],,0
325,NO,NO,NO,2,NO,0.245781359,0.044191083,0,0,NO,NO,YES,NO,NO,NO,NO,0,-64.75,span,[['toctext']],,0
326,NO,NO,NO,2,NO,0.215517237,0.045043763,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833252,li,"[['toclevel-2', 'tocsection-19']]",,0
327,NO,NO,NO,2,NO,0.215517237,0.045154982,0,0,NO,NO,NO,NO,NO,NO,NO,0,-52.08334351,a,['#Music'],,0
328,NO,NO,NO,1,NO,0.215517237,0.045043763,0,0,NO,NO,YES,NO,NO,NO,NO,0,-11.2666626,span,[['tocnumber']],,0
329,NO,NO,NO,1,NO,0.245781359,0.045043763,0,0,NO,NO,YES,NO,NO,NO,NO,0,-13.44999695,span,[['toctext']],,0
330,NO,NO,NO,2,NO,0.215517237,0.04585937,0,0,NO,NO,YES,NO,NO,NO,NO,0,-207.2833405,li,"[['toclevel-2', 'tocsection-20']]",,0
